reviewId,content,score,translated_text,clean_text
bb64b16f-cb30-49ed-8ba7-4f686a280717,"aplikasi mobile jkn sesudah update aplikasinya jadi buruk dan banyak perubahannya,pas buka info virtual account gak terbuka",1,"If the mobile application is updated, the application becomes bad and there are many changes, when you open the virtual account information it doesn't open",mobile application updated application becomes bad many change open virtual account information doesnt open
f2c4159a-fa7e-47e7-bbcb-fb0796ee89a1,OTP BUSUKKK,1,FULL OTP,full otp
d3f3f8e1-3dc2-4a19-b34a-ab0beeb5105f,Mantal,4,Mental,mental
d783e77e-275a-4de2-a00f-21547903ac9b,"Saya daftar akun tapi pas verivikasi otp nomer ga pernah di kirim ,",1,I registered an account but when I verified the OTP the number was never sent.,registered account verified otp number never sent
4305c375-b7fd-4b6b-b14f-35d24a97a13b,"Aplikasi banyajlk bug,verif wajah aja gagal terus sama kirim sms padahal pulsa udah di isi",1,"The application has a lot of bugs, even face verification fails and sends SMS even though the credit has been filled",application lot bug even face verification fails sends sm even though credit filled
559c8ef5-8f67-4d3a-9cf4-07799a1ca053,"Aplikasi bobrok pendaftaran sulit berbelit-belit, gagal mulu.",1,"The old registration application is difficult, convoluted, fails over and over again.",old registration application difficult convoluted fails
9ba84b22-32f9-4a03-b576-b01e87193ee2,"ini gimana y, daftar malam d suruh nya jam 5 pagi sampe jam 5 sore, ini jam 8 mau daftar, malah offline, gimana sich, pusing mikirin ini doang ..",1,"How's this for you, I told you to register at night from 5 am to 5 pm, at 8 o'clock I wanted to register, instead I went offline, what's the matter, I'm just having a headache just thinking about this...",hows told register night pm oclock wanted register instead went offline whats matter im headache thinking
759b717c-c5ff-409b-b563-e7431086fe69,Tidak bisa daftar akun,1,Cannot register account,register account
bf5f817e-e457-4ad0-a992-ea9d69bef4b4,banyak bug,1,lots of bugs,lot bug
b2eeca10-1e97-4a15-a822-06394b189ef2,mantap...keren,5,great...cool,greatcool
4aef14af-bb02-415b-8f83-8c9714777186,jadi makin ga jelas,1,so it's getting unclear,getting unclear
5f466dc6-eaba-437f-8bc5-3988f17d0ef6,"Gakbisa verifikasi wajah jadi gakbisa masuk ke aplikasi, stuck aplikasi keluar terus",1,"I can't verify my face so I can't enter the application, the application keeps exiting",cant verify face cant enter application application keep exiting
c0cf20d0-d0c4-4e08-a068-eae3db21440f,daftar di apk nya susah minta OTP terus tapi gak di kasih OTP nya kan tolol,1,"registering in the apk is difficult, asking for an OTP but not giving the OTP, that's stupid",registering apk difficult asking otp giving otp thats stupid
c7b771e3-d669-47a2-858e-3d7938334103,makin lama makin jelek,1,it gets worse and worse over time,get worse worse time
f6a1dc94-55a6-4e32-8b1a-8068a5b6e613,membantu,5,help,help
c86f8df1-be53-47ac-bea8-fee4923a614e,"kenapa daftar susah bgt sih verifikasi wajah selalu gagal wajah ga sesuai kotak lahh phl hp nya ga gerak mau sesuai gimana lagii, ribettttt",1,"why is it so difficult to register, face verification always fails, the face doesn't match the box, the phone won't move, what else do you want, it's complicated",difficult register face verification always fails face doesnt match box phone wont move else want complicated
092a327c-0285-4e7a-9a62-dc2192959ec8,"bagian pengiriman OTP lama banget ,",1,"The OTP delivery process took a really long time,",otp delivery process took really long time
353a03f1-7c28-4918-b277-287e10f0f036,verifikasi sangat menyusahkan aplikasi yang buat susah penggunanya,1,Verification is very difficult for applications that make it difficult for users,verification difficult application make difficult user
04ba8304-9705-4a1e-bc3b-f10bc481fd6d,mntap,5,mntap,mntap
4e023b79-ab53-4b15-ac22-e5118bd3e9b8,Aplikasi rusak,1,Application is broken,application broken
e4908d45-8eaa-4c81-ad72-893a13d2ed06,oke,5,limit,limit
8f084dc2-fab7-4343-8228-fd39ade2de28,aneh tiba log out heran deh sumpah.. mau log in juga ga bisa kaget kaget,1,"It's strange when I log out, I swear.. I can't even log in. I'm surprised",strange log swear cant even log im surprised
2743ba0f-753e-4f5e-97f9-c225be5bb602,"tolong mohon diperbaiki, saya mau verifikasi gak berhasil",1,"please fix it, I want to verify it doesn't work",please fix want verify doesnt work
84fdb262-3722-4a0c-915e-68e7a09908e0,Bagus sekali,5,Very good,good
7262d3c5-444c-416b-9b5b-6f4cd3b12771,Mantep,5,Steady,steady
a2fdb9d3-b1c3-4b60-8761-2bb562fbf0b0,"SUDAH MEMPROSES PENGGANTIAN NOMOR TELEPON DAN EMAIL LEWAT WHATSAPP, KATANYA SI SUDAH BERHASIL, TETAPI DI APK JKN NYA KOK TETEP NOMOR TELPON YANG LAMA, GA BERUBAHH INI GIMANAAA SIHHHHHHH",1,"I'VE PROCESSED THE TELEPHONE NUMBER AND EMAIL CHANGE VIA WHATSAPP, SAID IT WAS SUCCESSFUL, BUT IN THE JKN APK, WHY THE OLD TELEPHONE NUMBER STILL STILL DON'T CHANGE HOW THIS HAS BEEN SICK?",ive processed telephone number email change via whatsapp said successful jkn apk old telephone number still still dont change sick
c135d85a-4c86-402e-8b98-928fa83d3497,ini kenapa habis update tiba2 gak bisa masuk woi?? NIK sudah benar PASSWORD sudah benar tetep gak bisa masuk..,1,"Why is this after the update suddenly I can't log in, wow?? NIK is correct PASSWORD is correct but still can't enter..",update suddenly cant log wow nik correct password correct still cant enter
a99bf8a3-8e1c-4fd0-aed4-66d536611b18,For apps easy tonuse so far,4,For apps easy tonuse so far,apps easy tonuse far
b584aff4-5004-42ef-b2bf-8ac4ce0f083e,senang praktis cepat,5,happy practical fast,happy practical fast
8ad2662d-c043-4294-b415-ef8077cb5436,dengan aplikasi ini sangat membantu,5,with this application it is very helpful,application helpful
83d47843-6abf-4adf-8a9d-1de560a017c9,Aplikasi kok log out terus.. udh daftar sidik jari di anggep blm terus.. Ga ada serius2 nya ngerawat aplikasi banyak bener bug nya d diemin aja..,1,"Why does the application keep logging out... I've registered for fingerprints and it hasn't been answered yet... There's no need to take the application seriously, there are really a lot of bugs, just leave it alone...",application keep logging ive registered fingerprint hasnt answered yet there need take application seriously really lot bug leave alone
b4d1f6eb-2966-4c41-ae5d-6da593fc50c2,Macet terus gk BS di buka,1,It's stuck and can't be opened,stuck cant opened
0e7efc2b-2171-4c92-b7dc-fcde61822244,ok,5,ok,ok
bf4581bd-a441-4988-bea3-c5d140c801ba,Pelayanannya sangat memuaskan,5,The service is very satisfying,service satisfying
ca696807-8ae7-4498-ad4d-fbc2e0ff2317,sulit slalu gagal,1,it's hard to always fail,hard always fail
c4de9570-027d-4cbd-9909-1baba83edff7,cek apa2 aja ribet banget,1,It's really complicated to check anything,really complicated check anything
dcc007a2-f461-472b-8451-e000741b03b0,"kenapaa jadi ngga bisa dibuka, tolong diperbaiki device sya Poco x3 GT",1,"why can't it be opened, please repair my Poco x3 GT device",cant opened please repair poco x gt device
7589034c-8d3e-4ed8-9c51-f982905b9b4f,Kok nomor pndftaran dg yang d akun malah beda...lucu sekali. Yah..otomatis blm bsa terverifikasi..user nya trlalu bodoh,1,How come the registration number and the account number are different...so funny. Well...it can't be verified automatically...the user is too stupid,come registration number account number differentso funny wellit cant verified automaticallythe user stupid
fd41d9ba-3635-429c-856f-e0be8472db93,tolong dong lebih di permudah agar bisa masuk dengan nomor BPJS,4,Please make it easier so you can enter with a BPJS number,please make easier enter bpjs number
f43ed246-abb1-4d53-9a36-36d5f8f2480e,aplikasi apa si khonthol ga bisa di buka forclose mulu bhabhi,1,what application can't be opened in khonthol forclose mulu bhabhi,application cant opened khonthol forclose mulu bhabhi
feadc238-09bf-4639-9683-3e090819b84a,ok,5,ok,ok
5a33b0ad-056b-4f72-828c-608e4aad5722,gasss,5,gasss,gasss
9a315fbf-685b-4f3e-990b-ec98862a9f8c,Respon cepat...bagus,5,Quick response...good,quick responsegood
78937492-f8ee-40cc-9404-d2733927e411,kenapa harus daptar lagi sakali mau masuk paspor salah terus apa lah ini,4,Why do you have to register again when you want to enter the wrong passport and then what is this?,register want enter wrong passport
04cb3802-d27e-4431-9a27-fa457ab77cd3,mantap,5,solid,solid
d38eb47d-31e4-4891-8f0b-5a03d576666a,"Pengembang, kok gabisa checkin online ya... padahal 20 menit sebelum jam praktek buka",2,"Developers, how come you can't check in online... even though it's 20 minutes before practice opens",developer come cant check online even though minute practice open
87d4e504-3db3-4dfd-baea-5365d342de83,"Gimana sih cara geser-geser maps nya buat cari faskes, ko ga bisa digerakin, kayanya itu ngebug deh, tolong diperbaiki ya untuk mempermudah masyarakat",2,"How do you move the maps to find faskes, I can't move it, it's like a bug, please fix it to make it easier for the community",move map find faskes cant move like bug please fix make easier community
ce9ca33f-7426-4b56-8166-2e29d008a24f,"Belum bisa cek kartu peserta, apa lagi download kartu peserta coba,padahal gak ada kendala sinyal atau kartu prabayar, hanya segini performa aplikasi sekelas negara, lawak banget",1,"Haven't been able to check the participant card, let alone try downloading the participant card, even though there are no signal problems or prepaid cards, only this is the performance of the country class application, really funny",havent able check participant card let alone try downloading participant card even though signal problem prepaid card performance country class application really funny
7acd43a8-eb9d-49d1-8dff-a8564b670138,ðð Good,5,ðð Good,good
4228b1d6-740a-4214-ba62-51d576c1c259,ingin ganti no hp susah betul ga ada kontak csnya,1,"Wanting to change your cellphone number is really difficult, there is no CS contact",wanting change cellphone number really difficult c contact
56bf2779-d8ee-4c38-8b57-9c5c2b749c90,ini lagi di puskesmas malah error apknya heyyy,1,"I'm at the puskesmas and the apk has an error, heyyy",im puskesmas apk error heyyy
1df274ff-8e3c-4c4b-b3c1-4ebceea483a9,"susah mendapatkan kode otp verifikasi nomor telepon dan Gmail, padahal jaringan bagus. Katanya apk untuk mempermudah tapi faktanya malah mempersulit. Pulsa hangus siaÂ² tidak menghasilkan apaÂ².",1,"It's difficult to get the OTP code to verify phone numbers and Gmail, even though the network is good. The apk is said to make things easier but in fact it makes things even more difficult. The forfeited credit doesn't produce anything.",difficult get otp code verify phone number gmail even though network good apk said make thing easier fact make thing even difficult forfeited credit doesnt produce anything
ed46258d-40df-495f-9eef-3e759f5b3f7c,"gak bisa ganti faskes / ga bisa diklik dimenu rubah faskes padahal belum pernah ganti faskes dari awal engga aplikasinya engga puskesmasnya sama aja Percuma bayar BPJS tiap bulan kaga fungsi, mau berobat sulitnya minta ampun",1,"can't change health facility / can't click on menu to change health facility even though I've never changed health facility from the start, no application, no health center, it's the same. It's useless paying BPJS every month doesn't work, it's difficult to get treatment, I'm sorry",cant change health facility cant click menu change health facility even though ive never changed health facility start application health center useless paying bpjs every month doesnt work difficult get treatment im sorry
